Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales
CA-2016-101889,2016-12-27,2016-12-31,Standard Class,David Bremer,Corporate,Marion,Ohio,43302,East,Office Supplies,Envelopes,Staple envelope,19.872
CA-2018-110821,2018-08-07,2018-08-08,First Class,Chloris Kastensmidt,Consumer,Dallas,Texas,75081,Central,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448
CA-2018-110821,2018-08-07,2018-08-08,First Class,Chloris Kastensmidt,Consumer,Dallas,Texas,75081,Central,Office Supplies,Storage,Safco Industrial Shelving,118.16
CA-2016-121552,2016-03-22,2016-03-27,Standard Class,Fred Wasserman,Corporate,Huntsville,Alabama,35810,South,Office Supplies,Art,Newell 316,19.56
CA-2016-107685,2016-11-30,2016-12-02,Second Class,John Murray,Consumer,Las Vegas,Nevada,89115,West,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96
CA-2016-107685,2016-11-30,2016-12-02,Second Class,John Murray,Consumer,Las Vegas,Nevada,89115,West,Office Supplies,Paper,Xerox 1997,25.92
US-2015-120740,2015-04-15,2015-04-15,Same Day,Paul Stevenson,Home Office,Los Angeles,California,90049,West,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96
US-2015-120740,2015-04-15,2015-04-15,Same Day,Paul Stevenson,Home Office,Los Angeles,California,90049,West,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76
CA-2018-155740,2018-07-30,2018-08-02,First Class,Tony Chapman,Home Office,Lakewood,Ohio,44107,East,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776
CA-2018-146493,2018-06-01,2018-06-05,Standard Class,Cynthia Voltz,Corporate,Fremont,Nebraska,68025,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9
CA-2015-105417,2015-01-07,2015-01-12,Standard Class,Vivek Sundaresam,Consumer,Huntsville,Texas,77340,Central,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728
CA-2015-105417,2015-01-07,2015-01-12,Standard Class,Vivek Sundaresam,Consumer,Huntsville,Texas,77340,Central,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43
US-2018-141509,2018-09-29,2018-10-01,First Class,Sonia Cooley,Consumer,Los Angeles,California,90036,West,Office Supplies,Art,Newell 334,99.2
CA-2018-139493,2018-09-13,2018-09-19,Standard Class,Speros Goranitis,Consumer,Asheville,North Carolina,28806,South,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92
CA-2015-151967,2015-10-22,2015-10-26,Standard Class,Nicole Brennan,Corporate,Bossier City,Louisiana,71111,South,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92
US-2017-140158,2017-10-04,2017-10-08,Standard Class,Daniel Raglin,Home Office,Providence,Rhode Island,2908,East,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4
US-2017-140158,2017-10-04,2017-10-08,Standard Class,Daniel Raglin,Home Office,Providence,Rhode Island,2908,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91
US-2017-140158,2017-10-04,2017-10-08,Standard Class,Daniel Raglin,Home Office,Providence,Rhode Island,2908,East,Office Supplies,Storage,Letter Size File,119.1
CA-2016-130974,2016-11-27,2016-11-29,Second Class,Matt Abelman,Home Office,Everett,Massachusetts,2149,East,Office Supplies,Paper,Xerox 1977,40.08
CA-2016-130974,2016-11-27,2016-11-29,Second Class,Matt Abelman,Home Office,Everett,Massachusetts,2149,East,Office Supplies,Paper,Xerox 1884,59.94
CA-2016-130974,2016-11-27,2016-11-29,Second Class,Matt Abelman,Home Office,Everett,Massachusetts,2149,East,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98
CA-2016-130974,2016-11-27,2016-11-29,Second Class,Matt Abelman,Home Office,Everett,Massachusetts,2149,East,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98
CA-2016-130974,2016-11-27,2016-11-29,Second Class,Matt Abelman,Home Office,Everett,Massachusetts,2149,East,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97
CA-2016-130974,2016-11-27,2016-11-29,Second Class,Matt Abelman,Home Office,Everett,Massachusetts,2149,East,Office Supplies,Paper,Xerox 197,154.9
CA-2016-130974,2016-11-27,2016-11-29,Second Class,Matt Abelman,Home Office,Everett,Massachusetts,2149,East,Furniture,Tables,Hon Non-Folding Utility Tables,446.068
CA-2018-133487,2018-05-06,2018-05-09,Second Class,Trudy Schmidt,Consumer,Rancho Cucamonga,California,91730,West,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94
CA-2015-142951,2015-10-08,2015-10-08,Same Day,Jack Garza,Consumer,Charlotte,North Carolina,28205,South,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472
CA-2015-133592,2015-12-31,2016-01-07,Standard Class,Katherine Murray,Home Office,Providence,Rhode Island,2908,East,Office Supplies,Paper,Xerox 1917,195.64
CA-2015-133592,2015-12-31,2016-01-07,Standard Class,Katherine Murray,Home Office,Providence,Rhode Island,2908,East,Office Supplies,Paper,Xerox 1970,14.94
CA-2015-133592,2015-12-31,2016-01-07,Standard Class,Katherine Murray,Home Office,Providence,Rhode Island,2908,East,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8
CA-2015-133592,2015-12-31,2016-01-07,Standard Class,Katherine Murray,Home Office,Providence,Rhode Island,2908,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96
CA-2015-133592,2015-12-31,2016-01-07,Standard Class,Katherine Murray,Home Office,Providence,Rhode Island,2908,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88
CA-2016-120782,2016-04-28,2016-05-01,First Class,Shirley Daniels,Home Office,Midland,Michigan,48640,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732
CA-2016-120782,2016-04-28,2016-05-01,First Class,Shirley Daniels,Home Office,Midland,Michigan,48640,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97
CA-2016-116876,2016-02-14,2016-02-21,Standard Class,Ted Trevino,Consumer,Rochester,New York,14609,East,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424
CA-2016-116876,2016-02-14,2016-02-21,Standard Class,Ted Trevino,Consumer,Rochester,New York,14609,East,Technology,Phones,Samsung Galaxy S4,625.99
CA-2017-169838,2017-11-25,2017-11-29,Standard Class,Brenda Bowman,Corporate,Jackson,Michigan,49201,Central,Furniture,Tables,Chromcraft Round Conference Tables,1568.61
CA-2017-169838,2017-11-25,2017-11-29,Standard Class,Brenda Bowman,Corporate,Jackson,Michigan,49201,Central,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3
CA-2017-169838,2017-11-25,2017-11-29,Standard Class,Brenda Bowman,Corporate,Jackson,Michigan,49201,Central,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160.0
US-2018-128951,2018-07-15,2018-07-17,First Class,Ricardo Sperren,Corporate,Suffolk,Virginia,23434,South,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94
US-2018-128951,2018-07-15,2018-07-17,First Class,Ricardo Sperren,Corporate,Suffolk,Virginia,23434,South,Furniture,Tables,Hon 5100 Series Wood Tables,872.94
US-2018-128951,2018-07-15,2018-07-17,First Class,Ricardo Sperren,Corporate,Suffolk,Virginia,23434,South,Office Supplies,Paper,Xerox 1999,12.96
CA-2015-102330,2015-12-29,2016-01-03,Standard Class,Arianne Irving,Consumer,Brentwood,California,94513,West,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8
CA-2015-102330,2015-12-29,2016-01-03,Standard Class,Arianne Irving,Consumer,Brentwood,California,94513,West,Technology,Phones,HTC One,319.968
CA-2017-118899,2017-03-22,2017-03-22,Same Day,Marc Crier,Consumer,Seattle,Washington,98103,West,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888
CA-2018-107958,2018-07-02,2018-07-05,First Class,Adrian Hane,Home Office,Houston,Texas,77036,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96
CA-2018-107958,2018-07-02,2018-07-05,First Class,Adrian Hane,Home Office,Houston,Texas,77036,Central,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232
CA-2018-151799,2018-12-14,2018-12-18,Standard Class,Ben Ferrer,Home Office,Lawrence,Massachusetts,1841,East,Technology,Copiers,Canon PC1080F Personal Copier,1199.98
CA-2018-151799,2018-12-14,2018-12-18,Standard Class,Ben Ferrer,Home Office,Lawrence,Massachusetts,1841,East,Office Supplies,Storage,Safco Industrial Shelving,73.85
CA-2018-151799,2018-12-14,2018-12-18,Standard Class,Ben Ferrer,Home Office,Lawrence,Massachusetts,1841,East,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71
CA-2018-151799,2018-12-14,2018-12-18,Standard Class,Ben Ferrer,Home Office,Lawrence,Massachusetts,1841,East,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28
CA-2018-151799,2018-12-14,2018-12-18,Standard Class,Ben Ferrer,Home Office,Lawrence,Massachusetts,1841,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,Andrew Allen,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Paper,Xerox 1950,11.56
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,Andrew Allen,Consumer,Detroit,Michigan,48234,Central,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,Andrew Allen,Consumer,Detroit,Michigan,48234,Central,Furniture,Tables,Hon 4060 Series Tables,447.84
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,Andrew Allen,Consumer,Detroit,Michigan,48234,Central,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
CA-2017-114601,2017-08-26,2017-09-02,Standard Class,Andrew Allen,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Art,Newell 335,8.64
CA-2018-100237,2018-10-15,2018-10-19,Standard Class,Stuart Van,Corporate,Orem,Utah,84057,West,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68
CA-2015-139542,2015-10-25,2015-10-29,Standard Class,Evan Henry,Consumer,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
CA-2015-139542,2015-10-25,2015-10-29,Standard Class,Evan Henry,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698
US-2016-142811,2016-04-02,2016-04-07,Standard Class,John Lucas,Consumer,Mesa,Arizona,85204,West,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8
CA-2018-139353,2018-10-28,2018-10-30,Second Class,Janet Martin,Consumer,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,"Computer Room Manger, 14""",77.952
CA-2018-139353,2018-10-28,2018-10-30,Second Class,Janet Martin,Consumer,Fayetteville,North Carolina,28314,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
CA-2018-139353,2018-10-28,2018-10-30,Second Class,Janet Martin,Consumer,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,Xerox 1936,47.952
CA-2015-150203,2015-12-05,2015-12-07,First Class,Joni Blumstein,Consumer,Los Angeles,California,90032,West,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26
US-2018-101518,2018-11-03,2018-11-08,Standard Class,Peter Bühler,Consumer,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
CA-2016-149636,2016-01-06,2016-01-12,Standard Class,Stefania Perrino,Corporate,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6
CA-2016-149636,2016-01-06,2016-01-12,Standard Class,Stefania Perrino,Corporate,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938
US-2018-146213,2018-09-09,2018-09-14,Standard Class,Matt Connell,Corporate,Los Angeles,California,90032,West,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96
CA-2016-108588,2016-01-05,2016-01-10,Standard Class,Brooke Gillingham,Corporate,New York City,New York,10009,East,Office Supplies,Art,Newell 34,59.52
CA-2016-108588,2016-01-05,2016-01-10,Standard Class,Brooke Gillingham,Corporate,New York City,New York,10009,East,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48
CA-2016-108588,2016-01-05,2016-01-10,Standard Class,Brooke Gillingham,Corporate,New York City,New York,10009,East,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168
US-2018-138086,2018-04-16,2018-04-20,Standard Class,Jesus Ocampo,Home Office,San Francisco,California,94109,West,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74
CA-2016-139374,2016-09-10,2016-09-14,Standard Class,Alex Russell,Corporate,Austin,Texas,78745,Central,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886
CA-2017-113978,2017-09-25,2017-09-29,Standard Class,Tony Sayre,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256
CA-2017-113978,2017-09-25,2017-09-29,Standard Class,Tony Sayre,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Storage,Eldon Gobal File Keepers,24.224
CA-2017-113978,2017-09-25,2017-09-29,Standard Class,Tony Sayre,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536
US-2016-150231,2016-03-16,2016-03-20,Second Class,Jim Kriz,Home Office,New York City,New York,10009,East,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52
CA-2017-106915,2017-11-26,2017-12-02,Standard Class,George Ashbrook,Consumer,El Paso,Texas,79907,Central,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856
US-2017-109260,2017-09-26,2017-10-01,Standard Class,Tanja Norvell,Home Office,Tallahassee,Florida,32303,South,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976
CA-2018-104850,2018-06-13,2018-06-19,Standard Class,Tamara Willingham,Home Office,Seattle,Washington,98103,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136
CA-2018-140508,2018-09-18,2018-09-21,First Class,Pete Armstrong,Home Office,Dallas,Texas,75220,Central,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848
CA-2018-143294,2018-06-02,2018-06-08,Standard Class,John Dryer,Consumer,Houston,Texas,77070,Central,Office Supplies,Paper,Xerox 1977,10.688
CA-2017-165673,2017-05-15,2017-05-19,Second Class,Michael Nguyen,Consumer,Springfield,Ohio,45503,East,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232
CA-2018-134418,2018-09-15,2018-09-20,Standard Class,Gene McClure,Consumer,Seattle,Washington,98103,West,Office Supplies,Art,BIC Brite Liner Highlighters,12.42
US-2017-106313,2017-08-22,2017-08-26,Standard Class,Deirdre Greer,Corporate,Seattle,Washington,98105,West,Office Supplies,Paper,Xerox 202,19.44
CA-2015-105872,2015-05-30,2015-06-06,Standard Class,James Galang,Consumer,New York City,New York,10024,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368
CA-2018-108287,2018-12-18,2018-12-20,First Class,Alex Grayson,Consumer,Charlotte,North Carolina,28205,South,Office Supplies,Art,Newell 310,12.672
CA-2018-141103,2018-07-30,2018-08-06,Standard Class,Jay Fein,Consumer,Baltimore,Maryland,21215,East,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95
CA-2015-154781,2015-11-21,2015-11-26,Standard Class,Steve Carroll,Home Office,San Francisco,California,94110,West,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58
CA-2015-154781,2015-11-21,2015-11-26,Standard Class,Steve Carroll,Home Office,San Francisco,California,94110,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99
CA-2016-147816,2016-09-24,2016-09-26,Second Class,Carlos Meador,Consumer,Tucson,Arizona,85705,West,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12
CA-2018-105326,2018-08-20,2018-08-27,Standard Class,Kean Thornton,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,Xerox 203,25.92
CA-2017-133613,2017-06-17,2017-06-22,Standard Class,Christine Phan,Corporate,Waterbury,Connecticut,6708,East,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96
CA-2017-133613,2017-06-17,2017-06-22,Standard Class,Christine Phan,Corporate,Waterbury,Connecticut,6708,East,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97
CA-2017-133613,2017-06-17,2017-06-22,Standard Class,Christine Phan,Corporate,Waterbury,Connecticut,6708,East,Office Supplies,Art,Newell 35,9.84
CA-2016-109113,2016-12-19,2016-12-23,Standard Class,Eileen Kiefer,Home Office,Chicago,Illinois,60610,Central,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488
CA-2016-156153,2016-05-31,2016-06-02,Second Class,Carl Weiss,Home Office,Long Beach,New York,11561,East,Office Supplies,Fasteners,Bagged Rubber Bands,7.56
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,Keith Herrera,Consumer,Arlington,Virginia,22204,South,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,Keith Herrera,Consumer,Arlington,Virginia,22204,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,Keith Herrera,Consumer,Arlington,Virginia,22204,South,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,Keith Herrera,Consumer,Arlington,Virginia,22204,South,Technology,Phones,Cisco SPA301,467.97
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,Keith Herrera,Consumer,Arlington,Virginia,22204,South,Office Supplies,Binders,JM Magazine Binder,33.02
CA-2016-158323,2016-11-30,2016-12-03,First Class,Ann Blume,Corporate,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088
CA-2016-161795,2016-12-21,2016-12-23,Second Class,Adam Hart,Corporate,Columbus,Ohio,43229,East,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008
CA-2018-100902,2018-11-17,2018-11-21,Standard Class,Clytie Kelty,Consumer,Charlotte,North Carolina,28205,South,Office Supplies,Paper,Xerox 1938,268.24
CA-2018-100902,2018-11-17,2018-11-21,Standard Class,Clytie Kelty,Consumer,Charlotte,North Carolina,28205,South,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16
CA-2018-112844,2018-11-13,2018-11-16,Second Class,Stefania Perrino,Corporate,Buffalo,New York,14215,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6
CA-2018-112844,2018-11-13,2018-11-16,Second Class,Stefania Perrino,Corporate,Buffalo,New York,14215,East,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95
CA-2017-158925,2017-10-24,2017-10-28,Standard Class,Jennifer Patt,Corporate,Houston,Texas,77041,Central,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552
CA-2015-155390,2015-12-06,2015-12-11,Standard Class,Barry Gonzalez,Consumer,Memphis,Tennessee,38109,South,Office Supplies,Paper,Xerox 1909,42.208
CA-2018-123071,2018-12-03,2018-12-06,First Class,Clay Cheatham,Consumer,Plano,Texas,75023,Central,Office Supplies,Paper,Xerox 1998,10.368
CA-2018-156391,2018-09-26,2018-09-28,First Class,Sara Luxemburg,Home Office,Salem,Oregon,97301,West,Office Supplies,Art,Prang Drawing Pencil Set,2.224
CA-2016-103093,2016-02-03,2016-02-07,Standard Class,Frank Olsen,Consumer,Columbus,Georgia,31907,South,Office Supplies,Envelopes,Staple envelope,74.52
US-2018-118941,2018-08-12,2018-08-12,Same Day,Brenda Bowman,Corporate,Columbia,Maryland,21044,East,Office Supplies,Art,Newell 312,17.52
US-2018-118941,2018-08-12,2018-08-12,Same Day,Brenda Bowman,Corporate,Columbia,Maryland,21044,East,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9
US-2018-118941,2018-08-12,2018-08-12,Same Day,Brenda Bowman,Corporate,Columbia,Maryland,21044,East,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9
CA-2016-169299,2016-08-24,2016-08-26,First Class,Denny Ordway,Consumer,Portland,Oregon,97206,West,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152
CA-2018-154088,2018-11-12,2018-11-17,Standard Class,Larry Blacks,Consumer,Tallahassee,Florida,32303,South,Office Supplies,Paper,Xerox 1968,26.72
CA-2017-155978,2017-08-01,2017-08-01,Same Day,Thomas Seio,Corporate,Riverside,California,92503,West,Technology,Phones,Apple iPhone 5,1039.728
CA-2017-155978,2017-08-01,2017-08-01,Same Day,Thomas Seio,Corporate,Riverside,California,92503,West,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96
CA-2017-108196,2017-11-25,2017-12-02,Standard Class,Cindy Stewart,Consumer,Lancaster,Ohio,43130,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588
CA-2017-108196,2017-11-25,2017-12-02,Standard Class,Cindy Stewart,Consumer,Lancaster,Ohio,43130,East,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985
CA-2017-108196,2017-11-25,2017-12-02,Standard Class,Cindy Stewart,Consumer,Lancaster,Ohio,43130,East,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976
CA-2017-152800,2017-04-13,2017-04-15,First Class,Susan Pistek,Consumer,San Francisco,California,94109,West,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12
CA-2015-166961,2015-12-27,2015-12-31,Standard Class,Cynthia Delaney,Home Office,Moreno Valley,California,92553,West,Office Supplies,Appliances,Staple holder,10.98
CA-2015-166961,2015-12-27,2015-12-31,Standard Class,Cynthia Delaney,Home Office,Moreno Valley,California,92553,West,Office Supplies,Fasteners,Staples,7.86
CA-2015-166961,2015-12-27,2015-12-31,Standard Class,Cynthia Delaney,Home Office,Moreno Valley,California,92553,West,Office Supplies,Storage,Advantus Rolling Storage Box,51.45
CA-2015-166961,2015-12-27,2015-12-31,Standard Class,Cynthia Delaney,Home Office,Moreno Valley,California,92553,West,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056
CA-2017-139381,2017-04-18,2017-04-22,Standard Class,Roy Französisch,Consumer,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92
CA-2017-139381,2017-04-18,2017-04-22,Standard Class,Roy Französisch,Consumer,Chesapeake,Virginia,23320,South,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56
CA-2016-132136,2016-03-08,2016-03-12,Standard Class,Frank Olsen,Consumer,Chicago,Illinois,60623,Central,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568
CA-2017-162236,2017-11-04,2017-11-06,Second Class,Elpida Rittenbach,Corporate,Charlotte,North Carolina,28205,South,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248
CA-2017-162236,2017-11-04,2017-11-06,Second Class,Elpida Rittenbach,Corporate,Charlotte,North Carolina,28205,South,Furniture,Tables,BPI Conference Tables,876.3
CA-2017-162236,2017-11-04,2017-11-06,Second Class,Elpida Rittenbach,Corporate,Charlotte,North Carolina,28205,South,Office Supplies,Supplies,Premier Electric Letter Opener,185.376
US-2015-111353,2015-11-29,2015-12-06,Standard Class,Philip Brown,Consumer,New York City,New York,10009,East,Office Supplies,Labels,Avery 485,25.06
US-2017-117037,2017-05-17,2017-05-20,First Class,Luke Weiss,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89
US-2017-117037,2017-05-17,2017-05-20,First Class,Luke Weiss,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896
US-2017-117037,2017-05-17,2017-05-20,First Class,Luke Weiss,Consumer,Chicago,Illinois,60653,Central,Furniture,Furnishings,Flat Face Poster Frame,22.608
US-2017-117037,2017-05-17,2017-05-20,First Class,Luke Weiss,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528
CA-2018-160801,2018-09-19,2018-09-19,Same Day,Frank Gastineau,Home Office,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842
CA-2017-108364,2017-12-19,2017-12-24,Standard Class,Barry Pond,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8
CA-2018-169362,2018-10-12,2018-10-15,First Class,Sung Pak,Corporate,Dallas,Texas,75217,Central,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984
CA-2016-127481,2016-12-12,2016-12-15,Second Class,Jonathan Doherty,Corporate,Las Vegas,Nevada,89115,West,Office Supplies,Paper,Xerox 1930,32.4
CA-2016-127481,2016-12-12,2016-12-15,Second Class,Jonathan Doherty,Corporate,Las Vegas,Nevada,89115,West,Office Supplies,Paper,Xerox 1916,97.88
CA-2016-112711,2016-07-12,2016-07-18,Standard Class,Fred McMath,Consumer,Amarillo,Texas,79109,Central,Technology,Phones,Vtech CS6719,307.168
US-2016-145121,2016-10-02,2016-10-06,Standard Class,Michael Paige,Corporate,Middletown,Connecticut,6457,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9
CA-2018-166184,2018-03-24,2018-03-27,First Class,Harold Ryan,Corporate,New York City,New York,10035,East,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01
CA-2018-166184,2018-03-24,2018-03-27,First Class,Harold Ryan,Corporate,New York City,New York,10035,East,Technology,Phones,Samsung Galaxy S4 Mini,469.99
CA-2018-166184,2018-03-24,2018-03-27,First Class,Harold Ryan,Corporate,New York City,New York,10035,East,Furniture,Chairs,Global Deluxe Steno Chair,207.846
CA-2018-157413,2018-06-01,2018-06-06,Standard Class,Barry Weirich,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744
